Genero,Campesino,Estrato,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,Matriculado (SI o NO),Asistencia horas,Total_horas posibles,etnica_Indígena,"etnica_Negro, Mulato, Afrodescendiente, Afrocolombiano",etnica_Ningún grupo étnico,"etnica_Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina",etnica_Rrom o gitano,linea_1_Explorador - Básico,linea_1_Innovador - Avanzado,linea_1_Integrador - Intermedio,linea_2_Explorador - Básico,linea_2_Innovador - Avanzado,linea_2_Integrador - Intermedio,linea_3_Explorador - Básico,linea_3_Innovador - Avanzado,linea_3_Integrador - Intermedio,linea_4_Explorador - Básico,linea_4_Innovador - Avanzado,linea_4_Integrador - Intermedio,linea_5_Explorador - Básico,linea_5_Innovador - Avanzado,linea_5_Integrador - Intermedio,eje_final_Análisis de Datos,eje_final_Arquitectura en la nube,eje_final_Blockchain,eje_final_Inteligencia artificial,eje_final_Programación,area_1_Explorador,area_1_Innovador,area_1_Integrador,area_2_Explorador,area_2_Innovador,area_2_Integrador,area_3_Explorador,area_3_Innovador,area_3_Integrador,area_4_Explorador,area_4_Innovador,area_4_Integrador,area_5_Explorador,area_5_Innovador,area_5_Integrador,eje_tematico_Blockchain,eje_tematico_Ciber seguridad y Blockchain,eje_tematico_Computación y arquitectura en la nube,eje_tematico_Datos,eje_tematico_Inteligencia artificial,eje_tematico_Programación,Programa_de_Formación_Análisis de datos,Programa_de_Formación_Arquitectura en la nube,Programa_de_Formación_Blockchain,Programa_de_Formación_Inteligencia artificial,Programa_de_Formación_Programación,Nivel_Avanzado,Nivel_Básico,Nivel_Intermedio,Cohorte_1,Cohorte_2,Cohorte_3,Cohorte_4,Cohorte_5,Cohorte_6,Cohorte_7,Cohorte_8,Cohorte_2_3,Cohorte_3_5,Cohorte_4_5,Cohorte_5_7,Cohorte_6_7,Cohorte_6_8,Tipo_de_formacion_Híbrida,Tipo_de_formacion_Virtual,estado_formado,dia,mes,year
1.0,0,1,6,0,1,0,1,6854,83.75,82.2321,81.9643,83.75,80.5357,80.4464,97,92,97,85,87,34,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,18,12,2023
1.0,0,3,6,0,1,0,1,6148,79.2857,79.2857,81.1607,81.875,78.4821,77.4107,94,96,93,81,82,28,SI,159,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023
1.0,0,2,7,0,1,0,1,7218,59.4643,41.6964,50.7143,59.4643,37.1429,29.7321,88,83,74,0,0,7,SI,147,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023
0.0,1,2,2,0,0,1,1,914,30.5357,7.76786,8.57143,30.5357,15.5357,15.2679,84,3,0,0,0,2,SI,157,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,6815,49.6429,67.0536,65.8036,72.1429,73.0357,49.6429,85,90,96,92,4,20,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,2,6,0,0,0,1,7299,84.6429,86.1607,84.6429,84.4643,83.2143,84.7321,93,92,101,91,97,28,SI,156,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
1.0,0,3,6,0,0,0,1,6012,80.3571,82.8571,81.3393,82.0536,80.3571,78.75,91,91,101,88,83,37,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,6262,84.5536,84.0179,81.9643,84.5536,81.6071,81.25,98,89,101,88,87,34,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,3,6,0,0,0,1,3807,77.8571,78.3929,77.8571,78.9286,76.1607,74.375,89,89,96,81,77,22,SI,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,6,0,0,0,1,6060,84.1071,84.1071,82.3214,82.6786,79.9107,79.9107,91,91,104,85,87,37,SI,156,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,6282,84.0179,84.0179,83.8393,83.8393,81.6964,83.5714,94,93,97,87,96,31,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,6,0,1,0,1,7215,72.4107,64.0179,63.3036,72.4107,66.7857,45.9821,92,87,98,73,0,18,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,3,6,0,0,0,1,6749,82.8571,86.3393,84.0179,82.8571,82.2321,83.3036,88,91,104,91,95,34,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,5,0,0,0,1,4563,82.9464,82.9464,82.3214,82.9464,82.2321,78.4821,92,95,100,92,79,37,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2023
1.0,0,3,2,0,1,0,1,6940,39.5536,59.375,62.1429,70,53.75,39.5536,90,91,104,34,0,21,SI,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,12,2023
0.0,0,2,2,0,0,0,1,6882,83.9286,83.9286,83.2143,84.5536,83.2143,81.1607,96,94,99,92,85,31,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,12,2023
1.0,1,1,6,0,0,1,1,3961,82.8571,82.8571,78.6607,80.9821,80.8929,78.3929,91,83,101,94,81,34,SI,129,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,2,6,0,0,0,1,6770,82.7679,82.7679,82.6786,82.4107,81.9643,80.8929,91,94,96,91,88,22,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,5,0,1,0,1,6775,41.25,59.5536,65.2679,72.8571,56.6071,41.25,95,100,100,36,0,18,SI,65,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2023
1.0,0,2,5,0,1,0,1,7035,73.75,66.4286,65.1786,73.75,73.0357,50.1786,92,88,94,90,4,17,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,12,2023
1.0,0,2,5,0,0,0,1,6940,84.1964,84.5536,81.5179,84.1964,81.4286,79.0179,96,89,106,89,80,37,SI,156,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,1,1,6691,84.9107,84.1964,83.8393,84.9107,83.3929,78.8393,95,98,103,92,77,29,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,2,4,0,0,0,1,6236,85.4464,85.4464,85.1786,84.0179,82.5893,83.3036,91,96,101,89,94,31,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,1,4,0,0,0,1,3386,84.5536,84.5536,80.9821,82.6786,81.875,79.7321,92,87,104,93,83,28,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
1.0,0,2,5,0,0,0,1,6530,76.4286,77.7679,76.4286,77.5893,74.5536,73.125,87,86,97,79,76,23,SI,153,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,3,5,0,1,0,1,6888,51.1607,51.1607,57.8571,64.6429,40.4464,32.3214,86,91,99,0,0,11,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,12,2023
1.0,0,2,6,0,0,0,1,7050,80.9821,77.8571,75.3571,80.9821,79.2857,66.875,96,90,103,92,45,23,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,12,2023
0.0,0,2,4,0,0,0,1,1018,65.5357,65.5357,65.7143,67.0536,63.3036,64.2857,78,74,78,64,71,22,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,1,3,4,0,0,0,1,1301,17.1429,9.375,14.1964,34.2857,18.75,17.1429,87,18,0,0,0,2,SI,135,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,1,3,5,0,0,0,1,4389,76.1607,76.1607,71.5179,75.7143,72.5,73.75,90,71,93,79,81,22,SI,56,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17,12,2023
0.0,0,2,6,0,1,0,1,4748,77.5893,76.3393,77.6786,77.5893,76.25,76.9643,88,89,85,82,87,19,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,1,0,1,6318,72.8571,75.1786,74.2857,79.0179,75.4464,72.8571,97,83,89,81,72,22,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023
1.0,1,2,5,0,0,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,SI,157,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,16,12,2023
1.0,0,3,5,0,0,0,1,5961,82.7679,82.7679,82.4107,82.2321,79.8214,78.125,90,95,102,85,82,34,SI,54,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023
1.0,1,3,2,0,0,0,1,7163,83.3036,83.3036,82.0536,83.2143,82.6786,81.25,94,91,97,93,87,23,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,5,0,0,0,1,4130,41.875,52.5,59.375,67.1429,41.875,33.5714,91,93,101,0,0,18,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,3,4,0,0,0,1,5617,80.7143,80.7143,81.0714,83.3036,81.1607,80,98,92,92,88,85,31,SI,147,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,1,0,1,7201,78.9286,78.9286,75.9821,81.1607,78.4821,72.0536,97,85,100,88,63,29,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,4000,80.7143,85.3571,82.4107,85.3571,84.0179,80.7143,98,90,104,95,81,37,SI,33,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,4,6,0,0,0,1,6649,80.4464,82.9464,80.0893,82.5,80.4464,78.4821,94,87,102,89,81,28,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023
0.0,0,2,4,0,0,0,1,6990,70.4464,70.4464,70,77.6786,75.9821,55.8929,96,93,97,90,16,23,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,12,2023
1.0,0,2,6,0,0,0,1,4732,82.6786,86.0714,82.6786,82.9464,82.1429,82.2321,90,88,105,92,91,31,SI,141,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,1,2,0,0,0,1,4385,73.3036,70.625,69.8214,72.5,73.3036,70.8929,86,77,77,86,74,25,SI,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023
0.0,0,2,2,0,0,0,1,5182,82.4107,83.3929,82.4107,82.5,81.9643,83.125,92,90,95,91,95,37,SI,66,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,3,6,0,0,0,1,6436,80.8929,83.8393,81.7857,80.8929,79.1071,81.5179,87,88,101,85,95,28,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,6840,63.2143,72.8571,73.75,78.2143,77.1429,63.2143,93,95,93,89,39,23,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,2,2,0,0,0,1,7019,39.6429,46.6964,55.4464,63.2143,39.6429,31.6071,89,90,86,0,0,7,SI,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,6,0,0,0,1,6998,40.4464,16.0714,40.4464,48.0357,32.1429,24.0179,89,91,0,0,0,13,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16,12,2023
1.0,0,3,6,0,0,0,1,6968,73.125,69.4643,67.4107,74.7321,73.125,50.0893,89,91,104,88,3,23,SI,153,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023
1.0,1,4,7,0,0,0,1,7019,85.8929,86.875,84.5536,85.8929,84.8214,82.8571,96,93,105,95,87,34,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,4,2,0,0,0,1,6802,60.7143,60.7143,61.9643,70.8929,62.0536,43.4821,92,88,95,60,0,12,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,12,2023
1.0,0,3,7,0,0,0,1,7021,47.5,65,65.1786,74.375,69.375,47.5,95,91,97,77,0,15,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,12,2023
1.0,0,3,6,0,1,0,1,7020,83.125,83.5714,83.125,83.125,81.0714,80.7143,92,94,100,87,88,33,SI,147,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
1.0,0,2,2,0,0,0,1,6707,79.5536,79.5536,76.3393,77.9464,75.4464,74.6429,87,82,100,82,79,16,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023
1.0,0,3,2,0,0,0,1,5161,51.3393,51.3393,60,66.7857,42.0536,33.3929,90,97,97,0,0,18,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16,12,2023
0.0,1,2,5,0,0,0,1,6682,40.3571,40.3571,51.6964,62.1429,38.8393,31.0714,97,87,67,0,0,10,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,12,2023
,0,2,2,0,1,0,1,6214,83.5714,84.1071,83.4821,83.8393,83.5714,81.0714,93,95,99,94,85,31,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,2,6,0,0,0,1,7109,85.625,86.9643,85,85.625,83.0357,83.4821,95,93,106,89,92,22,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2023
