Genero,Campesino,Estrato,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,tiempo_segundos,Puntaje_eje_tematico_selecionado,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,Asistencia horas,Total_horas posibles,etnica_Indígena,"etnica_Negro, Mulato, Afrodescendiente, Afrocolombiano",etnica_Ningún grupo étnico,"etnica_Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina",etnica_Rrom o gitano,linea_1_Explorador - Básico,linea_1_Innovador - Avanzado,linea_1_Integrador - Intermedio,linea_2_Explorador - Básico,linea_2_Innovador - Avanzado,linea_2_Integrador - Intermedio,linea_3_Explorador - Básico,linea_3_Innovador - Avanzado,linea_3_Integrador - Intermedio,linea_4_Explorador - Básico,linea_4_Innovador - Avanzado,linea_4_Integrador - Intermedio,linea_5_Explorador - Básico,linea_5_Innovador - Avanzado,linea_5_Integrador - Intermedio,eje_final_Análisis de Datos,eje_final_Arquitectura en la nube,eje_final_Blockchain,eje_final_Inteligencia artificial,eje_final_Programación,area_1_Explorador,area_1_Innovador,area_1_Integrador,area_2_Explorador,area_2_Innovador,area_2_Integrador,area_3_Explorador,area_3_Innovador,area_3_Integrador,area_4_Explorador,area_4_Innovador,area_4_Integrador,area_5_Explorador,area_5_Innovador,area_5_Integrador,eje_tematico_Blockchain,eje_tematico_Ciber seguridad y Blockchain,eje_tematico_Computación y arquitectura en la nube,eje_tematico_Datos,eje_tematico_Inteligencia artificial,eje_tematico_Programación,Programa_de_Formación_Análisis de datos,Programa_de_Formación_Arquitectura en la nube,Programa_de_Formación_Blockchain,Programa_de_Formación_Inteligencia artificial,Programa_de_Formación_Programación,Nivel_Avanzado,Nivel_Básico,Nivel_Intermedio,Cohorte_1,Cohorte_2,Cohorte_3,Cohorte_4,Cohorte_5,Cohorte_6,Cohorte_7,Cohorte_8,Cohorte_2_3,Cohorte_3_5,Cohorte_4_5,Cohorte_5_7,Cohorte_6_7,Cohorte_6_8,Tipo_de_formacion_Híbrida,Tipo_de_formacion_Virtual,exito_academico,dia,mes,year,promedio_lineas,promedio_areas,ratio_asistencia,linea_pca
1.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.035889329927325166,0.39872914781469077,-0.14330606585403582,0.1955691413771517,-0.07087788352985806,0.4788474628852435,1.134842468709728,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,19.26786,21.857142857142858,159.0,25.643948184960806
1.0,0,0.751456713452818,-0.4454773636984326,0,0,0,0.8771486566286294,0.4670553298993409,0.3485813176428789,0.5253054918744084,0.5988529771862044,0.8065885726940754,-1.2618699022040978,0.3393878513059725,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,12,2023,17.34821,19.666666666666668,0.0,7.700124035822029
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,-0.2015181852771771,0.38354696896929924,-0.3892497576024932,0.12229439682220576,0.2785469133654789,0.5607827403374515,0.7059570970725171,-0.25233474819516444,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,18.910715000000003,21.047619047619047,159.0,22.493977227549124
1.0,1,-0.41779013889992006,0.7565121298696054,0,1,1,-0.7796634505416444,0.7062033444760046,0.6560109323284506,0.5619428641518814,0.4532593118131473,0.3969121854330355,1.0339282636186196,1.5228330503082463,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,20.785715,23.904761904761905,159.0,38.91710065308922
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,-0.1606901412611162,0.6151017683631377,-0.08182014291692148,0.7817670978167193,0.22030944721625606,0.5334709811867154,0.9834711610730653,0.043526551555404025,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,20.29464,22.666666666666668,159.0,34.70539100955676
1.0,1,0.751456713452818,0.15551738308558638,0,0,1,0.4456819198663068,0.6644491640109839,0.4100672405799933,0.15893176909967874,0.42414057873853594,0.7519650543926033,0.8068713021636255,0.3393878513059725,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.25,22.761904761904763,159.0,34.29603347712029
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,0.8615231089187789,-0.5996170909569851,-0.02033421997980714,0.5253054918744084,0.5114967779623701,-1.7607167874751073,-1.2618699022040978,-1.0412982141966802,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023,12.750005,14.095238095238095,0.0,-33.90648015668768
0.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.4764289653598835,0.8086989948833682,0.3485813176428789,0.4520307473194625,0.6570904433354272,0.7792768135433393,1.0843853661641738,1.5228330503082463,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.45536,24.61904761904762,159.0,45.169442220264614
0.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.5691741517667379,0.7517583840526971,0.28709539470576456,0.6352176087068274,0.569734244111593,0.7519650543926033,0.907785507254734,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.142855,23.857142857142858,159.0,42.283433950322376
0.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.3297504368577388,0.6492669851655923,0.22560947176865023,0.41539337504198953,0.3950218456639245,0.8612120909955473,0.6050428919814086,0.6352491510565409,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,20.205360000000002,22.857142857142858,0.0,33.8660164574182
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,-2.185458694502062,-1.3170611346869765,0.5945250093913363,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.6330208136978173,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,4.580356,5.095238095238095,0.0,-106.98341020610896
1.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,-0.050807257366038715,0.7631439553066757,0.3485813176428789,0.3421186304870436,0.6279717102608158,0.6154062586389234,0.8573284047091797,0.9311104508071094,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,20.607145,23.428571428571427,159.0,37.493033482671564
1.0,0,1.9207035658055558,0.7565121298696054,0,0,0,0.3201734882613788,-1.4537177503765355,0.10263762589442155,0.2688438859320976,-1.0900335411412574,-1.7607167874751073,-1.2618699022040978,-1.4357799471974382,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023,10.071430000000001,11.047619047619047,0.0,-58.12535940323083
1.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.8000290179316255,0.6834279504477878,0.5330390864542219,0.3421186304870436,0.4532593118131473,0.8339003318448113,0.6554999945269628,0.438008284556162,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023,20.47321,23.047619047619047,159.0,36.19201217341728
0.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.5732065511757316,0.8466565677569766,0.47155316351710763,0.6718549809843003,0.569734244111593,0.6154062586389234,1.0843853661641738,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.41071,24.428571428571427,159.0,44.63241788120075
1.0,1,0.751456713452818,-1.6474668572664706,0,1,0,0.6745205863266975,-0.47435029804166373,0.22560947176865023,0.04901965226725981,0.1329532479924218,-0.47706410739051597,-1.2618699022040978,-0.9426777809464908,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023,13.866075,15.333333333333334,159.0,-23.6813545857527
0.0,1,0.751456713452818,0.7565121298696054,0,0,0,0.7188769798256278,0.034314340322705854,0.1641235488315359,0.5985802364293544,0.48237804488775876,0.2603533896793556,-1.2618699022040978,-0.6468164811959224,-0.9001330084447713,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,16.232145,18.0,27.0,-2.3797816526574422
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,1,0.6447816406853693,0.6872245580392008,0.4100672405799933,0.23220651365462466,0.6570904433354272,0.5607827403374515,0.6302714432541857,0.9311104508071094,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.071424999999998,22.857142857142858,159.0,32.625889231565566
1.0,0,0.751456713452818,1.3575068766536242,0,1,0,0.8705960075890147,0.5733433363778582,0.10263762589442155,0.4520307473194625,0.5988529771862044,0.7246532952418674,0.8320998534364026,0.7338695843067304,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.651784999999997,23.38095238095238,159.0,37.96542476505968
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.8080938167496128,-0.037812700873615955,0.3485813176428789,0.3054812582095706,0.5406155110369816,0.42422394458377155,-1.2618699022040978,-0.3509551814453539,0.7838666559415042,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,16.36607,18.285714285714285,150.0,-1.1378938142257766
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.6634314879519649,-1.1196715520955924,0.10263762589442155,-1.3798378665541862,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.6330208136978173,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,6.098215,6.714285714285714,0.0,-93.5497505981625
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.4174551240033511,0.4063223629975162,-0.20479198879115018,0.08565702454473278,0.36590311258931313,0.6700297769403953,0.7564141996180712,0.043526551555404025,0.824939818487511,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023,19.40179,21.714285714285715,153.0,26.88679313002774
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,-2.104306656396065,-2.349576841781366,-3.586517750332439,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,1.544641,1.619047619047619,159.0,-132.7298340068357
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,-0.2554515273724674,0.7062033444760046,0.3485813176428789,0.5619428641518814,0.6279717102608158,0.5334709811867154,0.47890013561752304,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,12,2023,20.07143,22.714285714285715,159.0,32.52328724829795
1.0,1,0.751456713452818,-1.6474668572664706,0,1,0,-0.9122285811123113,0.2051319212944602,-0.14330606585403582,0.04901965226725981,-0.36206521427597216,0.4788474628852435,0.7564141996180712,0.9311104508071094,0.5785008432114707,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,17.97321,20.61904761904762,135.0,13.928890266068095
0.0,1,-0.41779013889992006,-1.6474668572664706,0,0,0,0.43812117097444364,-0.36426568397173376,-0.26627791172826454,0.08565702454473278,0.4532593118131473,-0.58631114399346,-1.2618699022040978,-1.5344003804476276,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,13.866065,15.047619047619047,0.0,-23.494223536113978
0.0,0,-1.587036991252658,0.15551738308558638,0,0,1,-1.2181868862697058,0.1481913104637892,0.3485813176428789,-0.13416720912010505,-0.09999661660446947,0.3422886671315636,0.5545857894358543,-0.25233474819516444,0.7427934933954975,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,17.92857,20.0,147.0,13.35235820853299
1.0,0,-0.41779013889992006,-0.4454773636984326,0,1,0,0.458283168019412,0.7555549916441096,-0.26627791172826454,0.41539337504198953,0.5406155110369816,0.6973415360911314,1.0086997123458423,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023,20.51786,23.19047619047619,159.0,36.93669619235425
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.44618596979243097,0.7631439553066757,0.7174968552655651,0.5619428641518814,0.3950218456639245,0.8885238501462833,0.8573284047091797,-0.25233474819516444,-0.9822793335367848,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,12,2023,21.232144999999996,23.523809523809526,21.0,42.93835643627298
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.5107043603363297,0.5961229819263337,0.5330390864542219,-0.06089246456515911,0.3950218456639245,0.7519650543926033,0.7816427508908483,1.5228330503082463,0.8660129810335176,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023,19.982139999999998,23.047619047619047,156.0,31.89023327410291
1.0,0,0.751456713452818,0.7565121298696054,0,0,1,0.8080938167496128,0.5012205467017956,0.22560947176865023,0.4520307473194625,0.7153279094846501,0.6973415360911314,0.07524331525308924,0.438008284556162,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023,19.535715000000003,22.047619047619047,159.0,27.72425278500259
1.0,1,-1.587036991252658,-1.6474668572664706,0,0,0,-0.1501050928125078,0.01153894629448894,-0.7581652952251793,-0.17080458139757804,-0.36206521427597216,0.6427180177896594,0.4536715843447459,-0.5481960479457328,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023,16.991075000000002,18.857142857142858,0.0,5.340339121748912
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.8005330678577497,0.4556697586453618,0.6560109323284506,0.3421186304870436,0.42414057873853594,0.6700297769403953,0.251843174162529,-0.15371431494497495,-1.050734604446796,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023,19.535715,21.761904761904763,16.0,27.599870218704467
1.0,1,-1.587036991252658,-1.6474668572664706,0,0,0,-2.626502379860745,-2.7101950416819385,-4.078405133829354,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023,1.1875,1.2380952380952381,0.0,-135.7588122568124
1.0,1,0.751456713452818,0.7565121298696054,0,0,0,0.7778508211821603,0.30383096411041133,0.3485813176428789,0.08565702454473278,0.24942818029086747,0.5607827403374515,-0.9086701843852182,-0.15371431494497495,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,12,2023,16.500004999999998,18.523809523809526,0.0,0.19379324735615455
1.0,0,0.751456713452818,1.3575068766536242,0,1,0,-1.7701215553757144,0.2051319212944602,0.1641235488315359,0.012382279989786837,-0.3329464812013608,0.5607827403374515,0.68072854579974,0.3393878513059725,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,18.19643,20.571428571428573,159.0,15.829998567083038
1.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,-1.4056934587879115,-0.1820582802257413,-0.45073568053960755,-0.24407932595252396,-0.47854014657441785,0.20572987137788365,0.3779859305264146,-0.25233474819516444,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,12,2023,16.098215000000003,18.047619047619047,0.0,-2.877268363932984
1.0,1,-1.587036991252658,0.7565121298696054,0,0,0,0.8620271588449031,-0.05299487971900747,0.47155316351710763,0.5985802364293544,0.48237804488775876,0.1237945939256757,-1.2618699022040978,-0.6468164811959224,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,16.23214,18.0,159.0,-2.5144792442813184
1.0,0,1.9207035658055558,0.7565121298696054,0,0,0,0.6694800870654555,0.7555549916441096,0.4100672405799933,0.6718549809843003,0.6279717102608158,0.7246532952418674,0.6050428919814086,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023,20.785715,23.761904761904763,159.0,38.95165985238839
0.0,0,-0.41779013889992006,0.15551738308558638,0,0,1,-0.5669543817172283,0.4063223629975162,-0.26627791172826454,0.1955691413771517,-0.07087788352985806,0.6427180177896594,1.0339282636186196,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023,19.267855000000004,21.857142857142858,159.0,25.69202196728409
1.0,0,-1.587036991252658,0.15551738308558638,0,0,0,0.29194669239842314,0.7555549916441096,0.22560947176865023,0.3421186304870436,0.5114967779623701,0.6427180177896594,1.0339282636186196,1.5228330503082463,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,12,2023,20.69643,23.80952380952381,0.0,38.37339108290601
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,-2.687492420921774,-2.7899110465408263,-5.369609515508755,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,12,2023,0.25,0.23809523809523808,0.0,-143.70991419826498
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.47138846609864143,-0.4553715116048598,0.22560947176865023,0.23220651365462466,0.5406155110369816,-1.2417933636111236,-1.2618699022040978,-0.3509551814453539,0.5785008432114707,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023,13.464284999999999,15.19047619047619,135.0,-27.417988379867637
0.0,0,0.751456713452818,1.3575068766536242,0,0,0,-0.6481064198232259,0.8618429981226268,0.6560109323284506,0.5253054918744084,0.5988529771862044,0.6973415360911314,0.9582426098002882,1.5228330503082463,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,12,2023,21.32143,24.476190476190474,0.0,43.786397021065824
